data,region_code,denominazione_region,hospitalized_with_symptoms,intensive_care,total_hospitalized,home_insulation,new_positives,resigned_healed
2020-07-31T17:00:00,11,Marche,6,0,6,141,21,5750
2020-07-31T17:00:00,14,Molise,1,0,1,26,1,421
2020-07-31T17:00:00,21,P.A. Bolzano,6,1,7,95,15,2323
2020-07-31T17:00:00,22,P.A. Trento,0,0,0,100,2,4470
2020-07-31T17:00:00,1,Piemonte,103,5,108,691,21,26739
2020-07-31T17:00:00,16,Puglia,18,0,18,77,2,3964
2020-07-31T17:00:00,20,Sardegna,3,0,3,30,10,1237
2020-07-31T17:00:00,19,Sicilia,38,2,40,235,16,2730
2020-07-31T17:00:00,9,Toscana,17,0,17,370,14,8962
2020-07-31T17:00:00,10,Umbria,6,0,6,12,1,1368
2020-07-31T17:00:00,2,Valle d'Aosta,1,0,1,11,0,1050
2020-07-31T17:00:00,5,Veneto,33,3,36,964,117,17046
2020-08-01T17:00:00,13,Abruzzo,13,1,14,101,5,2800
2020-08-01T17:00:00,17,Basilicata,2,0,2,48,0,374
2020-08-01T17:00:00,18,Calabria,4,1,5,92,3,1075
2020-08-01T17:00:00,15,Campania,39,3,42,355,10,4177
2020-08-01T17:00:00,8,Emilia-Romagna,67,4,71,1439,56,23925
2020-08-01T17:00:00,6,Friuli Venezia Giulia,8,3,11,118,7,2927
2020-08-01T17:00:00,12,Lazio,172,9,181,769,18,6852
2020-08-01T17:00:00,7,Liguria,19,0,19,194,16,8450
2020-08-01T17:00:00,3,Lombardia,158,9,167,5788,55,73512
2020-08-01T17:00:00,11,Marche,8,0,8,136,5,5758
2020-08-01T17:00:00,14,Molise,1,0,1,28,2,421
2020-08-01T17:00:00,21,P.A. Bolzano,6,1,7,100,8,2326
2020-08-01T17:00:00,22,P.A. Trento,1,0,1,98,0,4471
2020-08-01T17:00:00,1,Piemonte,96,5,101,700,16,26753
2020-08-01T17:00:00,16,Puglia,19,0,19,93,20,3967
2020-08-01T17:00:00,20,Sardegna,4,0,4,35,6,1237
2020-08-01T17:00:00,19,Sicilia,36,3,39,242,10,2734
2020-08-01T17:00:00,9,Toscana,16,0,16,376,6,8962
2020-08-01T17:00:00,10,Umbria,7,0,7,17,6,1368
2020-08-01T17:00:00,2,Valle d'Aosta,1,0,1,11,0,1050
2020-08-01T17:00:00,5,Veneto,28,4,32,969,46,17090
2020-08-02T17:00:00,13,Abruzzo,16,1,17,99,2,2801
2020-08-02T17:00:00,17,Basilicata,2,0,2,49,1,374
2020-08-02T17:00:00,18,Calabria,5,1,6,92,1,1075
2020-08-02T17:00:00,15,Campania,35,3,38,363,7,4180
2020-08-02T17:00:00,8,Emilia-Romagna,68,4,72,1468,49,23943
2020-08-02T17:00:00,6,Friuli Venezia Giulia,9,3,12,125,10,2929
2020-08-02T17:00:00,12,Lazio,176,9,185,779,17,6855
2020-08-02T17:00:00,7,Liguria,20,0,20,196,6,8453
2020-08-02T17:00:00,3,Lombardia,153,9,162,5659,38,73676
2020-08-02T17:00:00,11,Marche,11,0,11,136,8,5763
2020-08-02T17:00:00,14,Molise,1,0,1,30,2,421
2020-08-02T17:00:00,21,P.A. Bolzano,7,0,7,100,3,2329
2020-08-02T17:00:00,22,P.A. Trento,1,0,1,98,4,4475
2020-08-02T17:00:00,1,Piemonte,95,5,100,710,15,26759
2020-08-02T17:00:00,16,Puglia,20,0,20,100,8,3967
2020-08-02T17:00:00,20,Sardegna,3,0,3,40,4,1237
2020-08-02T17:00:00,19,Sicilia,36,3,39,246,7,2737
2020-08-02T17:00:00,9,Toscana,15,0,15,382,9,8966
2020-08-02T17:00:00,10,Umbria,7,0,7,19,2,1368
2020-08-02T17:00:00,2,Valle d'Aosta,1,0,1,12,1,1050
2020-08-02T17:00:00,5,Veneto,27,4,31,1003,45,17102
2020-08-03T17:00:00,13,Abruzzo,16,1,17,107,9,2802
2020-08-03T17:00:00,17,Basilicata,2,0,2,49,0,374
2020-08-03T17:00:00,18,Calabria,5,1,6,92,0,1075
2020-08-03T17:00:00,15,Campania,47,2,49,348,4,4187
2020-08-03T17:00:00,8,Emilia-Romagna,68,3,71,1489,34,23957
2020-08-03T17:00:00,6,Friuli Venezia Giulia,9,3,12,124,0,2929
2020-08-03T17:00:00,12,Lazio,174,9,183,791,15,6859
2020-08-03T17:00:00,7,Liguria,21,0,21,174,2,8475
2020-08-03T17:00:00,3,Lombardia,162,9,171,5624,25,73724
2020-08-03T17:00:00,11,Marche,13,0,13,127,0,5770
2020-08-03T17:00:00,14,Molise,1,0,1,32,2,421
2020-08-03T17:00:00,21,P.A. Bolzano,7,0,7,105,6,2330
2020-08-03T17:00:00,22,P.A. Trento,3,0,3,97,2,4476
2020-08-03T17:00:00,1,Piemonte,95,5,100,713,13,26767
2020-08-03T17:00:00,16,Puglia,23,0,23,102,9,3970
2020-08-03T17:00:00,20,Sardegna,3,0,3,41,2,1238
2020-08-03T17:00:00,19,Sicilia,36,3,39,249,3,2737
2020-08-03T17:00:00,9,Toscana,16,1,17,381,10,8974
2020-08-03T17:00:00,10,Umbria,7,0,7,20,1,1368
2020-08-03T17:00:00,2,Valle d'Aosta,1,0,1,12,0,1050
2020-08-03T17:00:00,5,Veneto,25,4,29,1022,22,17106
2020-08-04T17:00:00,13,Abruzzo,18,1,19,106,3,2804
2020-08-04T17:00:00,17,Basilicata,2,0,2,49,0,374
2020-08-04T17:00:00,18,Calabria,6,1,7,92,2,1076
2020-08-04T17:00:00,15,Campania,44,2,46,346,2,4194
2020-08-04T17:00:00,8,Emilia-Romagna,79,4,83,1498,42,23978
2020-08-04T17:00:00,6,Friuli Venezia Giulia,7,2,9,129,5,2932
2020-08-04T17:00:00,12,Lazio,179,8,187,800,17,6863
2020-08-04T17:00:00,7,Liguria,22,0,22,178,5,8475
2020-08-04T17:00:00,3,Lombardia,160,9,169,5583,44,73810
2020-08-04T17:00:00,11,Marche,15,0,15,124,2,5773
2020-08-04T17:00:00,14,Molise,1,0,1,32,0,421
2020-08-04T17:00:00,21,P.A. Bolzano,7,0,7,111,6,2330
2020-08-04T17:00:00,22,P.A. Trento,3,0,3,85,2,4490
2020-08-04T17:00:00,1,Piemonte,101,6,107,691,8,26789
2020-08-04T17:00:00,16,Puglia,22,0,22,109,7,3971
2020-08-04T17:00:00,20,Sardegna,3,0,3,42,2,1239
2020-08-04T17:00:00,19,Sicilia,34,3,37,256,10,2741
2020-08-04T17:00:00,9,Toscana,18,0,18,387,11,8977
2020-08-04T17:00:00,10,Umbria,7,0,7,22,2,1368
2020-08-04T17:00:00,2,Valle d'Aosta,1,0,1,12,0,1050
2020-08-04T17:00:00,5,Veneto,32,5,37,1028,20,17111
2020-08-05T17:00:00,13,Abruzzo,19,1,20,120,19,2808
2020-08-05T17:00:00,17,Basilicata,2,0,2,51,1,373
2020-08-05T17:00:00,18,Calabria,6,1,7,94,2,1076
2020-08-05T17:00:00,15,Campania,44,1,45,349,8,4198
2020-08-05T17:00:00,8,Emilia-Romagna,73,4,77,1532,47,23997
2020-08-05T17:00:00,6,Friuli Venezia Giulia,8,2,10,137,9,2932
2020-08-05T17:00:00,12,Lazio,188,7,195,788,12,6878
2020-08-05T17:00:00,7,Liguria,18,0,18,189,7,8475
2020-08-05T17:00:00,3,Lombardia,164,11,175,5648,138,73872
2020-08-05T17:00:00,11,Marche,15,0,15,122,6,5781
2020-08-05T17:00:00,14,Molise,1,0,1,33,1,421
2020-08-05T17:00:00,21,P.A. Bolzano,8,0,8,108,5,2337
2020-08-05T17:00:00,22,P.A. Trento,3,0,3,76,1,4500
2020-08-05T17:00:00,1,Piemonte,94,4,98,682,21,26826
2020-08-05T17:00:00,16,Puglia,24,0,24,128,23,3973
2020-08-05T17:00:00,20,Sardegna,5,0,5,48,9,1240
2020-08-05T17:00:00,19,Sicilia,34,4,38,276,21,2741
2020-08-05T17:00:00,9,Toscana,18,0,18,397,11,8978
2020-08-05T17:00:00,10,Umbria,6,0,6,24,2,1369
2020-08-05T17:00:00,2,Valle d'Aosta,1,0,1,11,0,1051
2020-08-05T17:00:00,5,Veneto,33,6,39,1028,41,17150
2020-08-06T17:00:00,13,Abruzzo,20,1,21,132,15,2810
2020-08-06T17:00:00,17,Basilicata,2,0,2,51,0,373
2020-08-06T17:00:00,18,Calabria,7,1,8,83,2,1088
2020-08-06T17:00:00,15,Campania,20,1,21,364,5,4212
2020-08-06T17:00:00,8,Emilia-Romagna,78,4,82,1570,58,24011
2020-08-06T17:00:00,6,Friuli Venezia Giulia,11,2,13,140,7,2933
2020-08-06T17:00:00,12,Lazio,185,8,193,800,18,6886
2020-08-06T17:00:00,7,Liguria,20,0,20,190,13,8485
2020-08-06T17:00:00,3,Lombardia,168,11,179,5549,118,74080
2020-08-06T17:00:00,11,Marche,16,0,16,125,9,5786
2020-08-06T17:00:00,14,Molise,1,0,1,33,0,421
2020-08-06T17:00:00,21,P.A. Bolzano,8,0,8,116,12,2341
2020-08-06T17:00:00,22,P.A. Trento,3,0,3,77,4,4503
2020-08-06T17:00:00,1,Piemonte,90,4,94,684,22,26849
2020-08-06T17:00:00,16,Puglia,24,0,24,134,7,3974
2020-08-06T17:00:00,20,Sardegna,7,0,7,48,3,1241
2020-08-06T17:00:00,19,Sicilia,37,4,41,301,30,2743
2020-08-06T17:00:00,9,Toscana,20,0,20,405,17,8985
2020-08-06T17:00:00,10,Umbria,8,0,8,21,3,1373
2020-08-06T17:00:00,2,Valle d'Aosta,1,0,1,12,1,1051
2020-08-06T17:00:00,5,Veneto,36,6,42,1055,58,17178
2020-08-07T17:00:00,13,Abruzzo,22,1,23,167,39,2812
2020-08-07T17:00:00,17,Basilicata,2,0,2,72,21,373
2020-08-07T17:00:00,18,Calabria,7,1,8,89,7,1089
2020-08-07T17:00:00,15,Campania,32,2,34,338,15,4240
2020-08-07T17:00:00,8,Emilia-Romagna,79,4,83,1592,54,24041
2020-08-07T17:00:00,6,Friuli Venezia Giulia,13,3,16,139,4,2935
2020-08-07T17:00:00,12,Lazio,184,8,192,816,20,6891
2020-08-07T17:00:00,7,Liguria,22,1,23,193,9,8488
2020-08-07T17:00:00,3,Lombardia,170,9,179,5466,69,74232
2020-08-07T17:00:00,11,Marche,13,0,13,145,21,5790
2020-08-07T17:00:00,14,Molise,1,0,1,34,1,421
2020-08-07T17:00:00,21,P.A. Bolzano,8,0,8,120,4,2341
2020-08-07T17:00:00,22,P.A. Trento,5,0,5,77,4,4505
2020-08-07T17:00:00,1,Piemonte,88,3,91,701,37,26871
2020-08-07T17:00:00,16,Puglia,26,0,26,144,11,3973
2020-08-07T17:00:00,20,Sardegna,8,0,8,50,3,1241
2020-08-07T17:00:00,19,Sicilia,37,4,41,328,27,2743
2020-08-07T17:00:00,9,Toscana,18,0,18,417,13,8988
2020-08-07T17:00:00,10,Umbria,8,0,8,25,6,1375
2020-08-07T17:00:00,2,Valle d'Aosta,5,0,5,12,4,1051
2020-08-07T17:00:00,5,Veneto,31,6,37,1178,183,17242
2020-08-08T17:00:00,13,Abruzzo,24,1,25,172,12,2817
2020-08-08T17:00:00,17,Basilicata,2,0,2,73,1,373
2020-08-08T17:00:00,18,Calabria,9,1,10,91,4,1089
2020-08-08T17:00:00,15,Campania,32,2,34,338,5,4245
2020-08-08T17:00:00,8,Emilia-Romagna,81,4,85,1627,44,24046
2020-08-08T17:00:00,6,Friuli Venezia Giulia,11,3,14,146,6,2936
2020-08-08T17:00:00,12,Lazio,189,8,197,820,20,6901
2020-08-08T17:00:00,7,Liguria,20,1,21,193,4,8493
2020-08-08T17:00:00,3,Lombardia,162,9,171,5376,76,74403
2020-08-08T17:00:00,11,Marche,14,0,14,142,3,5795
2020-08-08T17:00:00,14,Molise,1,0,1,34,0,421
2020-08-08T17:00:00,21,P.A. Bolzano,8,0,8,115,5,2351
2020-08-08T17:00:00,22,P.A. Trento,5,0,5,74,1,4509
2020-08-08T17:00:00,1,Piemonte,87,3,90,700,31,26904
2020-08-08T17:00:00,16,Puglia,27,0,27,151,9,3973
2020-08-08T17:00:00,20,Sardegna,6,0,6,48,0,1245
2020-08-08T17:00:00,19,Sicilia,37,4,41,356,28,2743
2020-08-08T17:00:00,9,Toscana,14,1,15,442,23,8989
2020-08-08T17:00:00,10,Umbria,8,0,8,34,10,1376
2020-08-08T17:00:00,2,Valle d'Aosta,5,0,5,14,2,1051
2020-08-08T17:00:00,5,Veneto,29,6,35,1193,63,17287
2020-08-09T17:00:00,13,Abruzzo,23,1,24,189,16,2817
2020-08-09T17:00:00,17,Basilicata,2,0,2,73,0,373
2020-08-09T17:00:00,18,Calabria,9,1,10,90,0,1090
2020-08-09T17:00:00,15,Campania,29,2,31,357,22,4251
2020-08-09T17:00:00,8,Emilia-Romagna,81,4,85,1675,69,24066
2020-08-09T17:00:00,6,Friuli Venezia Giulia,11,3,14,152,7,2937
2020-08-09T17:00:00,12,Lazio,189,8,197,849,38,6910
2020-08-09T17:00:00,7,Liguria,20,2,22,194,7,8498
2020-08-09T17:00:00,3,Lombardia,155,9,164,5424,71,74432
2020-08-09T17:00:00,11,Marche,13,0,13,155,16,5799
2020-08-09T17:00:00,14,Molise,1,0,1,34,0,421
2020-08-09T17:00:00,21,P.A. Bolzano,8,0,8,120,7,2353
2020-08-09T17:00:00,22,P.A. Trento,6,0,6,72,2,4512
2020-08-09T17:00:00,1,Piemonte,85,3,88,734,38,26910
2020-08-09T17:00:00,16,Puglia,31,0,31,156,9,3973
2020-08-09T17:00:00,20,Sardegna,6,0,6,54,6,1245
2020-08-09T17:00:00,19,Sicilia,39,5,44,376,29,2749
2020-08-09T17:00:00,9,Toscana,14,1,15,495,61,8997
2020-08-09T17:00:00,10,Umbria,8,0,8,41,7,1376
2020-08-09T17:00:00,2,Valle d'Aosta,5,0,5,9,0,1056
2020-08-09T17:00:00,5,Veneto,28,6,34,1206,58,17333
2020-08-10T17:00:00,13,Abruzzo,24,1,25,194,7,2818
2020-08-10T17:00:00,17,Basilicata,0,0,0,72,0,376
2020-08-10T17:00:00,18,Calabria,8,1,9,92,2,1091
2020-08-10T17:00:00,15,Campania,34,1,35,363,14,4254
2020-08-10T17:00:00,8,Emilia-Romagna,79,4,83,1708,39,24073
2020-08-10T17:00:00,6,Friuli Venezia Giulia,10,3,13,151,0,2938
2020-08-10T17:00:00,12,Lazio,195,8,203,878,38,6912
2020-08-10T17:00:00,7,Liguria,20,2,22,190,10,8512
2020-08-10T17:00:00,3,Lombardia,150,9,159,5388,31,74504
2020-08-10T17:00:00,11,Marche,11,0,11,154,2,5804
2020-08-10T17:00:00,14,Molise,1,0,1,32,0,423
2020-08-10T17:00:00,21,P.A. Bolzano,8,0,8,120,1,2354
2020-08-10T17:00:00,22,P.A. Trento,7,0,7,72,1,4512
2020-08-10T17:00:00,1,Piemonte,87,3,90,719,20,26943
2020-08-10T17:00:00,16,Puglia,36,1,37,176,26,3973
2020-08-10T17:00:00,20,Sardegna,6,0,6,56,2,1245
2020-08-10T17:00:00,19,Sicilia,45,6,51,399,32,2751
2020-08-10T17:00:00,9,Toscana,16,1,17,501,8,8997
2020-08-10T17:00:00,10,Umbria,8,0,8,46,5,1376
2020-08-10T17:00:00,2,Valle d'Aosta,5,0,5,10,1,1056
2020-08-10T17:00:00,5,Veneto,29,6,35,1222,20,17336
2020-08-11T17:00:00,13,Abruzzo,23,1,24,195,3,2821
2020-08-11T17:00:00,17,Basilicata,0,0,0,73,1,376
2020-08-11T17:00:00,18,Calabria,8,1,9,103,11,1091
2020-08-11T17:00:00,15,Campania,44,2,46,356,23,4272
2020-08-11T17:00:00,8,Emilia-Romagna,76,4,80,1710,19,24091
2020-08-11T17:00:00,6,Friuli Venezia Giulia,8,3,11,145,3,2948
2020-08-11T17:00:00,12,Lazio,203,9,212,889,23,6915
2020-08-11T17:00:00,7,Liguria,18,2,20,203,11,8512
2020-08-11T17:00:00,3,Lombardia,160,10,170,5344,68,74605
2020-08-11T17:00:00,11,Marche,11,0,11,151,4,5811
2020-08-11T17:00:00,14,Molise,1,0,1,32,0,423
2020-08-11T17:00:00,21,P.A. Bolzano,6,0,6,122,1,2355
2020-08-11T17:00:00,22,P.A. Trento,5,0,5,70,2,4518
2020-08-11T17:00:00,1,Piemonte,85,3,88,734,26,26956
2020-08-11T17:00:00,16,Puglia,38,1,39,190,20,3977
2020-08-11T17:00:00,20,Sardegna,6,0,6,76,20,1245
2020-08-11T17:00:00,19,Sicilia,44,6,50,488,89,2752
2020-08-11T17:00:00,9,Toscana,18,1,19,516,22,9002
2020-08-11T17:00:00,10,Umbria,9,0,9,43,1,1379
2020-08-11T17:00:00,2,Valle d'Aosta,5,0,5,10,0,1056
2020-08-11T17:00:00,5,Veneto,33,6,39,1261,65,17356
2020-08-12T17:00:00,13,Abruzzo,23,1,24,197,9,2823
2020-08-12T17:00:00,17,Basilicata,0,0,0,72,0,377
2020-08-12T17:00:00,18,Calabria,8,1,9,101,4,1097
2020-08-12T17:00:00,15,Campania,43,2,45,379,29,4279
2020-08-12T17:00:00,8,Emilia-Romagna,78,4,82,1725,41,24115
2020-08-12T17:00:00,6,Friuli Venezia Giulia,7,3,10,154,9,2949
2020-08-12T17:00:00,12,Lazio,190,9,199,922,37,6931
2020-08-12T17:00:00,7,Liguria,17,2,19,208,26,8534
2020-08-12T17:00:00,3,Lombardia,165,10,175,5346,102,74700
2020-08-12T17:00:00,11,Marche,10,0,10,157,16,5822
2020-08-12T17:00:00,14,Molise,0,0,0,29,0,427
2020-08-12T17:00:00,21,P.A. Bolzano,6,0,6,124,4,2357
2020-08-12T17:00:00,22,P.A. Trento,2,1,3,65,0,4525
2020-08-12T17:00:00,1,Piemonte,76,3,79,776,42,26963
2020-08-12T17:00:00,16,Puglia,43,2,45,217,33,3977
2020-08-12T17:00:00,20,Sardegna,6,0,6,77,1,1245
2020-08-12T17:00:00,19,Sicilia,43,6,49,513,29,2757
2020-08-12T17:00:00,9,Toscana,15,3,18,545,33,9007
2020-08-12T17:00:00,10,Umbria,9,0,9,48,6,1380
2020-08-12T17:00:00,2,Valle d'Aosta,5,0,5,10,0,1056
2020-08-12T17:00:00,5,Veneto,33,6,39,1294,60,17376
2020-08-13T17:00:00,13,Abruzzo,24,1,25,209,16,2826
2020-08-13T17:00:00,17,Basilicata,0,0,0,73,1,377
2020-08-13T17:00:00,18,Calabria,8,1,9,110,12,1100
2020-08-13T17:00:00,15,Campania,38,2,40,407,27,4283
2020-08-13T17:00:00,8,Emilia-Romagna,79,4,83,1744,37,24132
2020-08-13T17:00:00,6,Friuli Venezia Giulia,7,3,10,166,15,2952
2020-08-13T17:00:00,12,Lazio,195,9,204,923,36,6960
2020-08-13T17:00:00,7,Liguria,20,2,22,235,63,8567
2020-08-13T17:00:00,3,Lombardia,170,11,181,5358,74,74754
2020-08-13T17:00:00,11,Marche,8,0,8,161,11,5831
2020-08-13T17:00:00,14,Molise,0,0,0,35,6,427
2020-08-13T17:00:00,21,P.A. Bolzano,7,1,8,114,3,2367
2020-08-13T17:00:00,22,P.A. Trento,1,1,2,61,2,4532
2020-08-13T17:00:00,1,Piemonte,77,3,80,784,26,26979
2020-08-13T17:00:00,16,Puglia,46,2,48,228,16,3979
2020-08-13T17:00:00,20,Sardegna,8,0,8,90,17,1247
2020-08-13T17:00:00,19,Sicilia,42,6,48,556,42,2757
2020-08-13T17:00:00,9,Toscana,13,3,16,574,28,9008
2020-08-13T17:00:00,10,Umbria,10,0,10,52,7,1382
2020-08-13T17:00:00,2,Valle d'Aosta,3,0,3,11,0,1057
2020-08-13T17:00:00,5,Veneto,30,6,36,1349,84,17406
2020-08-14T17:00:00,13,Abruzzo,23,1,24,218,13,2831
2020-08-14T17:00:00,17,Basilicata,0,0,0,64,4,390
2020-08-14T17:00:00,18,Calabria,7,1,8,125,19,1105
2020-08-14T17:00:00,15,Campania,47,1,48,439,44,4287
2020-08-14T17:00:00,8,Emilia-Romagna,76,4,80,1786,57,24150
2020-08-14T17:00:00,6,Friuli Venezia Giulia,3,3,6,177,8,2953
2020-08-14T17:00:00,12,Lazio,192,9,201,964,45,6966
2020-08-14T17:00:00,7,Liguria,17,3,20,252,20,8572
2020-08-14T17:00:00,3,Lombardia,153,12,165,5212,97,75012
2020-08-14T17:00:00,11,Marche,10,1,11,179,32,5842
2020-08-14T17:00:00,14,Molise,0,0,0,35,0,427
2020-08-14T17:00:00,21,P.A. Bolzano,7,1,8,115,3,2369
2020-08-14T17:00:00,22,P.A. Trento,2,1,3,60,3,4535
2020-08-14T17:00:00,1,Piemonte,77,3,80,794,15,26984
2020-08-14T17:00:00,16,Puglia,45,1,46,240,12,3981
2020-08-14T17:00:00,20,Sardegna,8,0,8,95,5,1247
2020-08-14T17:00:00,19,Sicilia,46,6,52,579,36,2766
2020-08-14T17:00:00,9,Toscana,12,3,15,589,26,9020
2020-08-14T17:00:00,10,Umbria,10,0,10,58,8,1384
2020-08-14T17:00:00,2,Valle d'Aosta,3,0,3,10,0,1058
2020-08-14T17:00:00,5,Veneto,33,6,39,1431,127,17447
2020-08-15T17:00:00,13,Abruzzo,25,1,26,226,13,2834
2020-08-15T17:00:00,17,Basilicata,0,0,0,66,4,392
2020-08-15T17:00:00,18,Calabria,8,1,9,134,10,1105
2020-08-15T17:00:00,15,Campania,34,1,35,454,18,4303
2020-08-15T17:00:00,8,Emilia-Romagna,75,4,79,1675,71,24178
2020-08-15T17:00:00,6,Friuli Venezia Giulia,2,3,5,184,15,2962
2020-08-15T17:00:00,12,Lazio,193,9,202,1016,58,6971
2020-08-15T17:00:00,7,Liguria,17,3,20,253,33,8604
2020-08-15T17:00:00,3,Lombardia,149,12,161,5196,94,75125
2020-08-15T17:00:00,11,Marche,13,1,14,180,11,5849
2020-08-15T17:00:00,14,Molise,0,0,0,35,2,429
2020-08-15T17:00:00,21,P.A. Bolzano,7,1,8,118,9,2375
2020-08-15T17:00:00,22,P.A. Trento,1,1,2,58,0,4538
2020-08-15T17:00:00,1,Piemonte,81,3,84,796,47,27025
2020-08-15T17:00:00,16,Puglia,46,1,47,261,22,3981
2020-08-15T17:00:00,20,Sardegna,8,0,8,93,5,1254
2020-08-15T17:00:00,19,Sicilia,47,5,52,625,46,2766
2020-08-15T17:00:00,9,Toscana,9,4,13,620,38,9028
2020-08-15T17:00:00,10,Umbria,9,1,10,70,13,1385
2020-08-15T17:00:00,2,Valle d'Aosta,2,0,2,9,0,1060
2020-08-15T17:00:00,5,Veneto,38,4,42,1518,120,17476
2020-08-16T17:00:00,13,Abruzzo,25,1,26,228,2,2834
2020-08-16T17:00:00,17,Basilicata,0,0,0,65,0,392
2020-08-16T17:00:00,18,Calabria,9,1,10,136,3,1105
2020-08-16T17:00:00,15,Campania,43,1,44,489,46,4305
2020-08-16T17:00:00,8,Emilia-Romagna,74,4,78,1727,51,24178
2020-08-16T17:00:00,6,Friuli Venezia Giulia,3,3,6,190,8,2963
2020-08-16T17:00:00,12,Lazio,204,9,213,1071,68,6973
2020-08-16T17:00:00,7,Liguria,19,3,22,263,12,8604
2020-08-16T17:00:00,3,Lombardia,147,13,160,5217,61,75163
2020-08-16T17:00:00,11,Marche,12,1,13,181,5,5854
2020-08-16T17:00:00,14,Molise,0,0,0,35,0,429
2020-08-16T17:00:00,21,P.A. Bolzano,7,1,8,121,9,2381
2020-08-16T17:00:00,22,P.A. Trento,1,1,2,57,0,4539
2020-08-16T17:00:00,1,Piemonte,80,3,83,782,40,27080
2020-08-16T17:00:00,16,Puglia,47,1,48,275,15,3981
2020-08-16T17:00:00,20,Sardegna,8,0,8,97,5,1254
2020-08-16T17:00:00,19,Sicilia,51,5,56,656,39,2769
2020-08-16T17:00:00,9,Toscana,10,4,14,653,34,9028
2020-08-16T17:00:00,10,Umbria,10,1,11,72,3,1385
2020-08-16T17:00:00,2,Valle d'Aosta,2,0,2,7,0,1062
2020-08-16T17:00:00,5,Veneto,35,4,39,1568,78,17507
2020-08-17T17:00:00,13,Abruzzo,27,1,28,227,5,2838
2020-08-17T17:00:00,17,Basilicata,0,0,0,65,0,392
2020-08-17T17:00:00,18,Calabria,8,1,9,140,4,1106
2020-08-17T17:00:00,15,Campania,47,1,48,519,34,4305
2020-08-17T17:00:00,8,Emilia-Romagna,74,4,78,1736,41,24210
2020-08-17T17:00:00,6,Friuli Venezia Giulia,6,3,9,192,5,2963
2020-08-17T17:00:00,12,Lazio,212,9,221,1108,51,6979
2020-08-17T17:00:00,7,Liguria,22,3,25,270,16,8610
2020-08-17T17:00:00,3,Lombardia,147,14,161,5174,43,75248
2020-08-17T17:00:00,11,Marche,12,1,13,182,8,5861
2020-08-17T17:00:00,14,Molise,0,0,0,35,0,429
2020-08-17T17:00:00,21,P.A. Bolzano,8,1,9,118,2,2385
2020-08-17T17:00:00,22,P.A. Trento,1,1,2,57,1,4540
2020-08-17T17:00:00,1,Piemonte,75,2,77,797,16,27086
2020-08-17T17:00:00,16,Puglia,49,2,51,274,4,3982
2020-08-17T17:00:00,20,Sardegna,9,0,9,101,7,1256
2020-08-17T17:00:00,19,Sicilia,54,6,60,658,14,2776
2020-08-17T17:00:00,9,Toscana,11,4,15,672,21,9028
2020-08-17T17:00:00,10,Umbria,10,1,11,74,1,1384
2020-08-17T17:00:00,2,Valle d'Aosta,1,0,1,7,1,1064
2020-08-17T17:00:00,5,Veneto,37,4,41,1593,46,17526
2020-08-18T17:00:00,13,Abruzzo,27,1,28,230,5,2840
2020-08-18T17:00:00,17,Basilicata,0,0,0,70,8,393
2020-08-18T17:00:00,18,Calabria,10,1,11,143,5,1106
2020-08-18T17:00:00,15,Campania,49,2,51,545,35,4311
2020-08-18T17:00:00,8,Emilia-Romagna,72,4,76,1713,21,24255
2020-08-18T17:00:00,6,Friuli Venezia Giulia,5,3,8,196,10,2970
2020-08-18T17:00:00,12,Lazio,218,6,224,1135,43,6991
2020-08-18T17:00:00,7,Liguria,25,1,26,296,27,8610
2020-08-18T17:00:00,3,Lombardia,150,14,164,5150,50,75319
2020-08-18T17:00:00,11,Marche,13,1,14,191,15,5866
2020-08-18T17:00:00,14,Molise,0,0,0,44,9,429
2020-08-18T17:00:00,21,P.A. Bolzano,8,1,9,118,0,2385
2020-08-18T17:00:00,22,P.A. Trento,2,1,3,56,2,4542
2020-08-18T17:00:00,1,Piemonte,80,3,83,814,27,27089
2020-08-18T17:00:00,16,Puglia,53,3,56,284,20,3987
2020-08-18T17:00:00,20,Sardegna,9,0,9,113,12,1256
2020-08-18T17:00:00,19,Sicilia,54,6,60,662,13,2785
2020-08-18T17:00:00,9,Toscana,16,4,20,698,31,9028
2020-08-18T17:00:00,10,Umbria,9,1,10,83,10,1386
2020-08-18T17:00:00,2,Valle d'Aosta,1,0,1,7,0,1064
2020-08-18T17:00:00,5,Veneto,42,6,48,1640,60,17530
2020-08-19T17:00:00,13,Abruzzo,25,2,27,238,7,2840
2020-08-19T17:00:00,17,Basilicata,0,0,0,71,1,393
2020-08-19T17:00:00,18,Calabria,10,1,11,139,10,1120
2020-08-19T17:00:00,15,Campania,51,2,53,565,56,4345
2020-08-19T17:00:00,8,Emilia-Romagna,81,7,88,1707,76,24324
2020-08-19T17:00:00,6,Friuli Venezia Giulia,7,3,10,200,11,2975
2020-08-19T17:00:00,12,Lazio,229,6,235,1194,75,6996
2020-08-19T17:00:00,7,Liguria,23,1,24,319,30,8619
2020-08-19T17:00:00,3,Lombardia,151,14,165,5157,91,75398
2020-08-19T17:00:00,11,Marche,13,1,14,193,7,5871
2020-08-19T17:00:00,14,Molise,0,0,0,51,7,429
2020-08-19T17:00:00,21,P.A. Bolzano,8,1,9,113,7,2397
2020-08-19T17:00:00,22,P.A. Trento,2,1,3,41,2,4559
2020-08-19T17:00:00,1,Piemonte,81,3,84,847,42,27096
